Country_ID,Year,Total losses,Country_name_x,Country_name_y,PEC SOLID,PEC Liquid,PEC Gaseous,PEC Nuclear,PEC Waste,PEC Electricity,PEC RES,PEC Fossil,PEC Total,FEC Industry,FEC Other,FEC trans RES,FEC transport,FEC total
LV,2014,122.5,Latvia,Latvia,59.584,1339.14,1081.642,0.0,65.3,199.226,1613.366,2480.366,4358.258,791.158,2002.54,22.394,1091.765,3885.463
LV,2015,245.0,Latvia,Latvia,46.498,1372.835,1098.388,0.0,55.006,156.578,1537.122,2517.721,4266.427,787.78,1854.737,22.786,1144.984,3787.501
LV,2016,367.5,Latvia,Latvia,41.033,1391.309,1113.298,0.0,36.687,88.822,1623.757,2545.64,4294.906,748.954,1914.928,10.987,1156.376,3820.258
LV,2017,490.0,Latvia,Latvia,41.044,1476.303,992.955,0.0,26.104,-5.517,1934.14390493933,2510.302,4465.03290493933,793.356,1999.99990493933,9.276,1220.753,4014.10890493933
LV,2018,120.0,Latvia,Latvia,48.037,1489.72,1169.043,0.0,45.249,78.15,1861.42790493933,2706.8,4691.62690493933,897.892,2017.13290493933,37.834,1261.991,4177.01590493933
LV,2019,60.0,Latvia,Latvia,40.29,1455.551,1103.325,0.0,42.628,96.137,1819.43990493933,2599.166,4557.370904939331,852.758,1972.04490493933,34.927,1255.751,4080.55390493933
LV,2020,0.0,Latvia,Latvia,23.533,1329.172,910.26,0.0,52.62,139.779,1808.26490493933,2262.965,4263.62890493933,870.923,1880.74690493933,45.109,1103.625,3855.29490493933
LV,2021,0.0,Latvia,Latvia,18.142,1382.488,964.099,0.0,47.328,152.419,1902.24987035445,2364.7290000000003,4466.72587035445,894.162,2007.98787035445,46.758,1155.292,4057.4418703544497
LV,2022,0.0,Latvia,Latvia,12.0,1447.449,691.798,0.0,50.048,198.756,1906.76587035445,2151.2470000000003,4306.81687035445,906.001,1891.86687035445,16.032,1164.371,3962.2388703544502
LV,2023,17.0,Latvia,Latvia,11.2,1470.3516740506332,664.8836685878963,0.0,48.576,222.29639999999927,1974.2929932552502,2146.4353426385296,4391.600735893779,929.2079928278688,1806.827904738306,14.696,1163.035,3899.0708975661746
MT,1980,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1981,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1982,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1983,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1984,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1985,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1986,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1987,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1988,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1989,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1990,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1991,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1992,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1993,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1994,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1995,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1996,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1997,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1998,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,1999,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,2000,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,2001,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,2002,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,2003,21.0,Malta,Malta,,,,,,,,,,,,,,
MT,2004,18.5,Malta,Malta,,,,,,,,,,,,,,
MT,2005,16.0,Malta,Malta,0.0,915.195,0.0,0.0,0.0,0.0,0.525,915.195,915.72,50.344,160.538,0.0,253.463,464.345
MT,2006,13.5,Malta,Malta,0.0,923.918,0.0,0.0,0.0,0.0,0.645,923.918,924.563,55.484,151.175,0.0,259.625,466.284
MT,2007,11.0,Malta,Malta,0.0,948.285,0.0,0.0,0.0,0.0,0.788,948.285,949.073,57.395,154.065,0.0,268.868,480.328
MT,2008,8.5,Malta,Malta,0.0,957.289,0.0,0.0,0.0,0.0,0.908,957.289,958.197,59.802,153.048,0.0,288.311,501.161
MT,2009,6.0,Malta,Malta,0.0,882.87,0.0,0.0,0.0,0.0,0.931,882.87,883.801,51.93,141.177,0.0,259.769,452.876
MT,2010,3.5,Malta,Malta,0.0,924.62,0.0,0.0,0.0,0.0,5.058,924.62,929.678,44.12,172.043,0.536,286.865,503.028
MT,2011,1.0,Malta,Malta,0.0,919.509,0.0,0.0,0.0,0.0,8.261,919.509,927.77,39.867,165.355,1.525,287.997,493.21900000000005
MT,2012,0.0,Malta,Malta,0.0,958.751,0.0,0.0,0.0,0.0,11.816,958.751,970.567,43.762,182.301,2.633,280.817,506.88
MT,2013,0.0,Malta,Malta,0.0,862.138,0.0,0.0,0.0,0.0,12.715,862.138,874.8530000000001,52.23,185.175,5.005,288.467,525.8720000000001
MT,2014,4.5,Malta,Malta,0.0,868.611,0.0,0.0,0.0,0.0,18.57,868.611,887.181,55.495,192.279,7.183,299.889,547.663
MT,2015,9.0,Malta,Malta,0.0,640.179,0.0,0.0,0.0,90.628,21.111,640.179,751.918,55.139,207.44,6.681,315.819,578.398
MT,2016,13.5,Malta,Malta,0.0,553.932,0.0,0.0,0.0,131.272,24.589,553.932,709.7929999999999,54.925,204.092,6.587,324.014,583.0310000000001
MT,2017,18.0,Malta,Malta,0.0,459.798,241.721,0.0,0.0,74.065,29.5561496130695,701.519,805.1401496130695,57.156,218.399149613069,7.417,346.711,622.266149613069
MT,2018,22.5,Malta,Malta,0.0,443.29,292.925,0.0,0.0,53.374,34.7856408713097,736.215,824.3746408713098,58.835,217.25764087131,10.021,384.572,660.66464087131
MT,2019,27.0,Malta,Malta,0.0,475.883,306.204,0.0,0.0,54.712,36.3852055985476,782.087,873.1842055985476,61.017,230.141205598548,10.673,406.533,697.691205598548
MT,2020,20.75,Malta,Malta,0.0,344.216,318.243,0.0,0.0,35.733,42.9303640966846,662.4590000000001,741.1223640966846,66.241,214.781364096685,14.013,264.451,545.473364096685
MT,2021,14.5,Malta,Malta,0.0,364.313,319.117,0.0,0.0,43.969,40.130553358173,683.4300000000001,767.5295533581731,70.032,223.419553358173,10.629,292.304,585.755553358173
MT,2022,8.25,Malta,Malta,0.0,464.537,322.792,0.0,0.0,54.969,44.2957568548769,787.329,886.5937568548769,73.998,246.841756854877,12.609,377.891,698.730756854877
MT,2023,2.0,Malta,Malta,0.0,456.6519923295421,340.8380981921437,0.0,0.0,64.1263333333336,47.59226652082266,797.4900905216858,909.2086903758421,65.0,246.841756854877,13.052155960286775,366.4906335709108,678.3323904257878
NL,1980,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1981,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1982,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1983,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1984,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1985,522.1666666666666,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1986,1044.3333333333333,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1987,1566.5,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1988,2088.6666666666665,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1989,2610.833333333333,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1990,3133.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1991,1756.5,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1992,380.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1993,227.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1994,3.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1995,1655.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1996,827.5,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1997,0.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1998,956.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,1999,834.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2000,712.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2001,590.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2002,468.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2003,1.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2004,61.0,Netherlands,Netherlands,,,,,,,,,,,,,,
NL,2005,124.0,Netherlands,Netherlands,7946.481,23511.87,33071.665,1031.04,718.019,1572.915,2253.55809133467,64530.016,70105.54809133465,15602.056,23779.8330913347,0.0,15025.343,54407.23209133471
NL,2006,0.0,Netherlands,Netherlands,7740.379,23757.99,32190.821,894.841,688.688,1845.142,2401.27347941148,63689.19,69519.13447941148,15275.199,23383.2934794115,40.819,15421.731,54080.2234794115
NL,2007,644.0,Netherlands,Netherlands,8254.243,24192.263,31097.918,1083.405,720.479,1514.101,2505.78692614885,63544.424,69368.19592614885,15356.204,22430.9919261489,330.419,15567.929,53355.1249261489
NL,2008,55.0,Netherlands,Netherlands,7810.628,23307.167,32668.077,1075.408,759.434,1362.941,2899.03732664565,63785.872,69882.69232664566,14766.636,23691.2643266456,287.238,15731.586,54189.4863266456
NL,2009,0.0,Netherlands,Netherlands,7325.874,21859.134,33036.197,980.0,744.435,420.55,3259.61481857266,62221.205,67625.80481857267,13311.773,23584.6998185727,373.45,15090.67,51987.1428185727
NL,2010,0.0,Netherlands,Netherlands,7408.617,22238.233,36941.88,917.4,724.539,238.607,3249.71627027802,66588.73,71718.99227027802,14322.874,26245.148270278,228.695,15066.435,55634.457270278
NL,2011,13.0,Netherlands,Netherlands,7302.676,21778.738,32033.749,959.2,760.151,781.513,3436.67498461832,61115.163,67052.70198461831,13779.768,22868.4769846183,321.296,15335.359,51983.6039846183
NL,2012,0.0,Netherlands,Netherlands,8020.951,21637.251,30420.256,920.0,746.776,1471.183,3529.58579822298,60078.458,66746.00279822298,13558.768,23844.517798223,312.697,14689.306,52092.591798223
NL,2013,280.0,Netherlands,Netherlands,8004.544,20965.038,30807.613,656.2,795.142,1568.1,3412.92287837967,59777.19500000001,66209.55987837967,13350.828,24318.5318783797,299.202,14246.452,51915.811878379696
NL,2014,8.0,Netherlands,Netherlands,8948.241,20591.661,26348.715,941.3,819.265,1266.294,3400.90060131843,55888.617,62316.376601318436,13080.793,20906.0346013184,349.264,13536.968,47523.7956013184
NL,2015,30.0,Netherlands,Netherlands,11003.984,15580.662,26255.66,937.35,883.678,752.204,3593.41863141301,52840.306,59006.956631413006,13102.771,21683.787631413,294.37,13838.526,48625.084631413
NL,2016,1041.0,Netherlands,Netherlands,10199.047,18820.538,27755.042,916.14,934.8,422.56,3688.93024390943,56774.627,62737.05724390943,13757.587,21977.1772439094,235.925,13930.127,49664.8912439094
NL,2017,523.5,Netherlands,Netherlands,9138.26,17607.329,28473.706,789.54,934.231,301.48,4025.64000812076,55219.295,61270.18600812076,13725.511,21910.6130081208,303.173,14396.878,50033.002008120806
NL,2018,6.0,Netherlands,Netherlands,8184.495,15032.251,28351.97,812.26,937.676,685.29,4411.9698498137,51568.716,58415.9118498137,13606.539,22090.5288498137,493.796,14688.674,50385.741849813705
NL,2019,47.0,Netherlands,Netherlands,6351.938,20967.488,29416.184,910.31,892.385,73.537,5178.10625585172,56735.61,63789.94825585172,13225.131,21668.2762558517,610.376,14586.913,49480.3202558517
NL,2020,542.0,Netherlands,Netherlands,4043.039,17463.446,28965.693,955.89,860.919,-228.68,6451.52293847329,50472.178,58511.82993847329,13208.425,20660.5739384733,520.91,11270.296,45139.29493847329
NL,2021,757.0,Netherlands,Netherlands,5548.866,18314.568,27498.613,890.43,895.447,21.75,7580.18937890512,51362.047000000006,60749.863378905124,13221.255,21899.7283789051,594.049,11663.724,46784.7073789051
NL,2022,785.0,Netherlands,Netherlands,5495.572,19441.504,21731.447,965.858,820.16,-366.844,7999.63550406037,46668.523,56087.33250406038,12260.566,18807.9405040604,552.241,12373.475,43441.9815040604
NL,2023,113.0,Netherlands,Netherlands,4029.187569855622,19928.165633363406,20339.389476508928,926.1157969561003,807.1930619817292,-366.844,9197.509114885004,44296.742679727955,54860.71665355079,12165.07947632517,18078.31662967789,574.2307278490546,12907.91137993647,43151.30748593953
NO,1980,12.0,Norway,Norway,,,,,,,,,,,,,,
NO,1981,26.0,Norway,Norway,,,,,,,,,,,,,,
NO,1982,12.0,Norway,Norway,,,,,,,,,,,,,,
NO,1983,33.0,Norway,Norway,,,,,,,,,,,,,,
NO,1984,20.5,Norway,Norway,,,,,,,,,,,,,,
NO,1985,8.0,Norway,Norway,,,,,,,,,,,,,,
NO,1986,223.0,Norway,Norway,,,,,,,,,,,,,,
NO,1987,438.0,Norway,Norway,,,,,,,,,,,,,,
NO,1988,59.0,Norway,Norway,,,,,,,,,,,,,,
NO,1989,25.0,Norway,Norway,,,,,,,,,,,,,,
NO,1990,248.0,Norway,Norway,,,,,,,,,,,,,,
NO,1991,490.0,Norway,Norway,,,,,,,,,,,,,,
NO,1992,732.0,Norway,Norway,,,,,,,,,,,,,,
NO,1993,89.0,Norway,Norway,,,,,,,,,,,,,,
NO,1994,51.0,Norway,Norway,,,,,,,,,,,,,,
NO,1995,517.0,Norway,Norway,,,,,,,,,,,,,,
NO,1996,43.0,Norway,Norway,,,,,,,,,,,,,,
NO,1997,0.0,Norway,Norway,,,,,,,,,,,,,,
NO,1998,0.0,Norway,Norway,,,,,,,,,,,,,,
NO,1999,38.0,Norway,Norway,,,,,,,,,,,,,,
NO,2000,76.0,Norway,Norway,,,,,,,,,,,,,,
NO,2001,27.0,Norway,Norway,,,,,,,,,,,,,,
NO,2002,21.0,Norway,Norway,,,,,,,,,,,,,,
NO,2003,15.0,Norway,Norway,,,,,,,,,,,,,,
NO,2004,7.0,Norway,Norway,,,,,,,,,,,,,,
NO,2005,165.0,Norway,Norway,,,,,,,,,,,,,,
NO,2006,39.0,Norway,Norway,,,,,,,,,,,,,,
NO,2007,22.0,Norway,Norway,,,,,,,,,,,,,,
NO,2008,14.0,Norway,Norway,,,,,,,,,,,,,,
NO,2009,2.0,Norway,Norway,,,,,,,,,,,,,,
NO,2010,5.0,Norway,Norway,,,,,,,,,,,,,,
NO,2011,269.0,Norway,Norway,,,,,,,,,,,,,,
NO,2012,44.0,Norway,Norway,,,,,,,,,,,,,,
NO,2013,207.0,Norway,Norway,,,,,,,,,,,,,,
NO,2014,54.0,Norway,Norway,,,,,,,,,,,,,,
NO,2015,182.0,Norway,Norway,,,,,,,,,,,,,,
NO,2016,150.0,Norway,Norway,,,,,,,,,,,,,,
NO,2017,135.0,Norway,Norway,,,,,,,,,,,,,,
NO,2018,81.0,Norway,Norway,,,,,,,,,,,,,,
NO,2019,85.0,Norway,Norway,,,,,,,,,,,,,,
NO,2020,164.0,Norway,Norway,,,,,,,,,,,,,,
NO,2021,106.0,Norway,Norway,,,,,,,,,,,,,,
NO,2022,59.0,Norway,Norway,,,,,,,,,,,,,,
NO,2023,597.0,Norway,Norway,,,,,,,,,,,,,,
PL,1980,2910.0,Poland,Poland,,,,,,,,,,,,,,
PL,1981,1867.0,Poland,Poland,,,,,,,,,,,,,,
PL,1982,824.0,Poland,Poland,,,,,,,,,,,,,,
PL,1983,308.0,Poland,Poland,,,,,,,,,,,,,,
PL,1984,933.0,Poland,Poland,,,,,,,,,,,,,,
PL,1985,1558.0,Poland,Poland,,,,,,,,,,,,,,
PL,1986,4.0,Poland,Poland,,,,,,,,,,,,,,
PL,1987,769.0,Poland,Poland,,,,,,,,,,,,,,
PL,1988,612.0,Poland,Poland,,,,,,,,,,,,,,
PL,1989,455.0,Poland,Poland,,,,,,,,,,,,,,
PL,1990,298.0,Poland,Poland,,,,,,,,,,,,,,
PL,1991,22.0,Poland,Poland,,,,,,,,,,,,,,
PL,1992,0.0,Poland,Poland,,,,,,,,,,,,,,
PL,1993,1.0,Poland,Poland,,,,,,,,,,,,,,
PL,1994,2.0,Poland,Poland,,,,,,,,,,,,,,
PL,1995,4.0,Poland,Poland,,,,,,,,,,,,,,
PL,1996,0.0,Poland,Poland,,,,,,,,,,,,,,
PL,1997,6696.0,Poland,Poland,,,,,,,,,,,,,,
PL,1998,1.0,Poland,Poland,,,,,,,,,,,,,,
PL,1999,20.0,Poland,Poland,,,,,,,,,,,,,,
PL,2000,699.5,Poland,Poland,,,,,,,,,,,,,,
PL,2001,1379.0,Poland,Poland,,,,,,,,,,,,,,
PL,2002,1.0,Poland,Poland,,,,,,,,,,,,,,
PL,2003,574.0,Poland,Poland,,,,,,,,,,,,,,
PL,2004,309.0,Poland,Poland,,,,,,,,,,,,,,
PL,2005,0.0,Poland,Poland,54475.839,19581.208,10217.218,0.0,156.444,-961.823,4486.514,84274.26499999998,87955.39999999998,14617.708,31320.721,49.664,12552.39,58490.819
PL,2006,1.0,Poland,Poland,57107.987,20560.694,10639.016,0.0,282.411,-944.626,4694.944,88307.697,92340.42599999999,14653.888,32628.112,90.592,13935.304,61217.304000000004
PL,2007,109.0,Poland,Poland,55595.937,21136.558,10568.099,0.0,234.594,-459.845,4823.745,87300.594,91899.08799999999,15249.796,31069.384,96.699,15297.248,61616.428
PL,2008,100.0,Poland,Poland,54615.935,22142.551,10585.598,0.0,240.542,-57.524,5559.413,87344.084,93086.515,13982.544,32152.132,437.06,16352.263,62486.939
PL,2009,109.0,Poland,Poland,51131.713,21498.628,10488.22,0.0,356.239,-188.392,6244.71404948887,83118.561,89531.12204948887,12823.318,32050.1040494889,635.888,16644.802,61518.2240494889
PL,2010,3588.0,Poland,Poland,55137.512,22731.115,11143.293,0.0,397.535,-116.423,7269.01160819719,89011.92000000001,96562.04360819721,13499.29,35087.7706081972,867.425,17695.701,66282.76160819721
PL,2011,0.0,Poland,Poland,54544.859,23060.022,11017.24,0.0,440.599,-450.731,7936.74297984141,88622.121,96548.73197984141,13961.482,32804.2029798414,915.535,17906.575,64672.2599798414
PL,2012,6.0,Poland,Poland,50176.22,22163.909,11673.861,0.0,419.461,-244.196,8609.55774930735,84013.99,92798.81274930736,13733.264,33475.1287493073,807.349,17218.535,64426.9277493073
PL,2013,14.0,Poland,Poland,53067.792,19907.368,11796.066,0.0,451.013,-388.736,8568.44879745868,84771.22600000001,93401.95179745869,14210.705,32766.2967974587,747.531,16269.877,63246.8787974587
PL,2014,9.0,Poland,Poland,49145.121,19696.656,11343.207,0.0,514.665,186.242,8608.3899113404,80184.984,89494.2809113404,14153.252,31004.8379806057,705.37,16389.347,61547.4369806057
PL,2015,7.0,Poland,Poland,48273.186,20659.644,11656.256,0.0,523.479,-28.719,8970.17476554887,80589.086,90054.02076554888,14095.62,30992.7383832999,653.428,17210.161,62298.51938329991
PL,2016,0.0,Poland,Poland,49441.303,23199.853,12525.065,0.0,741.521,171.883,8752.78242705646,85166.221,94832.40742705646,14652.42,32708.7762480176,457.417,19240.166,66601.3622480176
PL,2017,80.0,Poland,Poland,49568.038,26311.606,13265.44,0.0,870.242,196.647,8863.68701308875,89145.084,99075.66001308875,15819.88,32796.2872585268,604.887,22282.369,70898.53625852679
PL,2018,890.0,Poland,Poland,49147.683,27214.871,14124.726,0.0,1010.755,489.639,12071.0848142734,90487.28,104058.7588142734,16327.935,35195.494477023,912.404,23355.787,74879.216477023
PL,2019,0.0,Poland,Poland,43775.862,27637.012,14356.888,0.0,1064.78,913.411,12446.8558140823,85769.762,100194.8088140823,16492.204,33379.8425575619,1025.104,23858.408,73730.4545575619
PL,2020,51.0,Poland,Poland,40806.986,25800.953,15388.624,0.0,1049.948,1140.76,12652.7137631604,81996.563,96839.98476316039,15921.165,32968.482098309,1039.531,22235.794,71125.441098309
PL,2021,30.0,Poland,Poland,45802.805,28101.704,16273.353,0.0,993.536,76.335,12710.9048870737,90177.86200000001,103958.63788707371,16274.112,34786.6675133276,1119.687,24101.199,75161.9785133276
PL,2022,1.0,Poland,Poland,42024.032,29226.232,13344.42,0.0,1026.572,-144.223,13124.1856916022,84594.684,98601.2186916022,15074.146,32480.2934409095,1203.421,24877.73,72432.1694409095
PL,2023,1.0,Poland,Poland,35468.70205739338,29294.221180442084,14045.956415847324,0.0,1026.572,-144.223,13312.22424233309,78808.87965368279,93003.45289601588,13679.633770983331,32480.2934409095,1263.0144999999902,25415.66918021613,71575.59639210896
PT,1980,17.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1981,0.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1982,2.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1983,832.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1984,611.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1985,390.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1986,0.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1987,3.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1988,6.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1989,6.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1990,22.285714285714285,Portugal,Portugal,,,,,,,,,,,,,,
PT,1991,38.57142857142857,Portugal,Portugal,,,,,,,,,,,,,,
PT,1992,54.85714285714285,Portugal,Portugal,,,,,,,,,,,,,,
PT,1993,71.14285714285714,Portugal,Portugal,,,,,,,,,,,,,,
PT,1994,87.42857142857142,Portugal,Portugal,,,,,,,,,,,,,,
PT,1995,103.71428571428572,Portugal,Portugal,,,,,,,,,,,,,,
PT,1996,120.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1997,57.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1998,119.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,1999,79.33333333333334,Portugal,Portugal,,,,,,,,,,,,,,
PT,2000,39.66666666666667,Portugal,Portugal,,,,,,,,,,,,,,
PT,2001,0.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,2002,0.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,2003,4752.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,2004,1600.0,Portugal,Portugal,,,,,,,,,,,,,,
PT,2005,1921.0,Portugal,Portugal,3349.068,13550.041,3750.688,0.0,140.059,586.758,3474.514,20649.797,24851.128,5797.28,6025.827,0.0,7188.204,19011.311
PT,2006,0.0,Portugal,Portugal,3309.087,12269.503,3639.596,0.0,145.099,467.842,4212.534,19218.186,24043.661,5764.921,5733.156,71.628,7245.645,18743.722
PT,2007,0.0,Portugal,Portugal,2887.039,11908.361,3808.362,0.0,133.395,643.852,4480.646,18603.762000000002,23861.655000000002,5846.368,5766.25,121.876,7346.11,18958.728
PT,2008,0.0,Portugal,Portugal,2525.757,11662.294,4138.521,0.0,132.822,810.92,4329.371,18326.572,23599.684999999998,5525.873,5525.647,125.566,7394.131,18445.651
PT,2009,42.0,Portugal,Portugal,2861.156,11214.311,4217.218,0.0,139.677,410.662,4785.63,18292.685,23628.654000000002,5213.596,5698.256,208.095,7326.138,18237.99
PT,2010,1558.0,Portugal,Portugal,1657.624,10664.986,4488.521,0.0,158.689,225.537,5459.156,16811.131,22654.513,5456.022,5347.834,309.13,7343.828,18147.684
PT,2011,779.0,Portugal,Portugal,2208.385,9781.093,4463.65,0.0,180.09,241.874,5137.875,16453.128,22012.967,5351.641,5087.355,293.076,6917.347,17356.343
PT,2012,0.0,Portugal,Portugal,2934.351,8990.49,3932.631,0.0,151.715,678.848,4354.502,15857.472,21042.537,4606.171,4974.108,273.238,6454.616,16034.895
PT,2013,723.0,Portugal,Portugal,2650.161,8921.798,3755.868,0.0,169.533,238.693,5300.914,15327.827000000001,21036.967,4598.647,4874.202,261.302,6369.046,15841.895
PT,2014,0.0,Portugal,Portugal,2680.395,8767.072,3473.345,0.0,169.963,77.644,5512.63363370592,14920.812,20681.05263370592,4405.499,4921.61163370592,261.164,6430.67,15757.78063370592
PT,2015,7.0,Portugal,Portugal,3258.283,9024.734,4050.882,0.0,155.13,194.841,4965.6064373746,16333.899,21649.4764373746,4411.521,4983.2884373746,326.743,6601.734,15996.543437374601
PT,2016,276.0,Portugal,Portugal,2846.447,9200.972,4322.843,0.0,197.599,-437.231,5625.33517292442,16370.261999999999,21755.965172924418,4381.447,4963.88917292442,265.101,6840.228,16185.56417292442
PT,2017,2266.0,Portugal,Portugal,3227.148,9382.589,5415.396,0.0,188.506,-230.78,4831.90235626253,18025.133,22814.761356262534,4525.297,4962.18435626253,242.862,7069.332,16556.81335626253
PT,2018,180.0,Portugal,Portugal,2696.205,9520.061,5043.47,0.0,173.684,-228.458,5459.21739849048,17259.736,22664.179398490483,4553.901,5101.33339849048,262.399,7211.452,16866.686398490478
PT,2019,607.0,Portugal,Portugal,1248.145,9668.036,5302.668,0.0,179.453,292.276,5378.88951141682,16218.849,22069.46751141682,4618.128,5072.73051141682,272.093,7440.815,17131.67351141682
PT,2020,101.0,Portugal,Portugal,565.735,7820.27,5147.923,0.0,187.125,125.216,5650.92411999617,13533.928,19497.19311999617,4447.539,4987.49811999617,243.229,5526.059,14961.096119996171
PT,2021,3.0,Portugal,Portugal,195.598,7942.095,4916.619,0.0,186.664,408.683,5882.06748992069,13054.312,19531.72648992069,4531.067,5018.10148992069,340.233,6133.934,15683.10248992069
PT,2022,1190.0,Portugal,Portugal,6.796,9355.735,4768.625,0.0,170.865,795.651,5668.08817760579,14131.156,20765.760177605793,4496.542,5030.09317760579,341.113,7184.137,16710.772177605788
PT,2023,42.0,Portugal,Portugal,4.854389950611982,8963.949998001599,3822.909654079929,0.0,162.1800403842557,1113.6183333334047,5975.822588520047,12791.71404203214,20043.335004269848,4496.542,5030.09317760579,342.08266267308755,7596.555248818258,17123.19042642405
RO,1980,0.0,Romania,Romania,,,,,,,,,,,,,,
RO,1981,1.0,Romania,Romania,,,,,,,,,,,,,,
RO,1982,0.75,Romania,Romania,,,,,,,,,,,,,,
RO,1983,0.5,Romania,Romania,,,,,,,,,,,,,,
RO,1984,0.25,Romania,Romania,,,,,,,,,,,,,,
RO,1985,0.0,Romania,Romania,,,,,,,,,,,,,,
RO,1986,2841.0,Romania,Romania,,,,,,,,,,,,,,
RO,1987,2162.75,Romania,Romania,,,,,,,,,,,,,,
RO,1988,1484.5,Romania,Romania,,,,,,,,,,,,,,
RO,1989,806.25,Romania,Romania,,,,,,,,,,,,,,
RO,1990,128.0,Romania,Romania,,,,,,,,,,,,,,
RO,1991,441.0,Romania,Romania,,,,,,,,,,,,,,
RO,1992,220.5,Romania,Romania,,,,,,,,,,,,,,
RO,1993,0.0,Romania,Romania,,,,,,,,,,,,,,
RO,1994,13.0,Romania,Romania,,,,,,,,,,,,,,
RO,1995,46.0,Romania,Romania,,,,,,,,,,,,,,
RO,1996,0.0,Romania,Romania,,,,,,,,,,,,,,
RO,1997,456.0,Romania,Romania,,,,,,,,,,,,,,
RO,1998,502.0,Romania,Romania,,,,,,,,,,,,,,
RO,1999,983.0,Romania,Romania,,,,,,,,,,,,,,
RO,2000,3228.0,Romania,Romania,,,,,,,,,,,,,,
RO,2001,824.0,Romania,Romania,,,,,,,,,,,,,,
RO,2002,1.0,Romania,Romania,,,,,,,,,,,,,,
RO,2003,1206.0,Romania,Romania,,,,,,,,,,,,,,
RO,2004,99.0,Romania,Romania,,,,,,,,,,,,,,
RO,2005,3405.0,Romania,Romania,8757.059,8243.345,12850.322,1432.932,85.364,-249.613,4940.348,29850.726,36059.757,8997.651,11321.284,0.669,4281.103,24600.038
